REFFABRICANTE;TITULO;CODIGOINTERNO;EAN/UPC;CODFAMILIA;TITULOFAMILIA;CODSUBFAMILIA;TITULOSUBFAMILIA;CODFABRICANTE;NOMFABRICANTE;PRECIO;STOCK;PESO;PROXIMA_LLEGADA;CICLOVIDA;PLAZOENTREGA;CANONLPI;PRECIOSINCANON
3823440;Intenso 3823440 SSD Externo 256GB 1.8 Antracita;FAEDDE0204;4034303025398;AE;Almacenamiento externo;DDE;Discos duros externos;04221;INTENSO;48.3700000000;0;0.2000000000;14/01/2019;;0.0000000000;6.4500000000;41.9200000000
6031516;Intenso HD 6031516 8TB 3.5 USB 3.0 Negro;FAEDDE0205;4034303023585;AE;Almacenamiento externo;DDE;Discos duros externos;04221;INTENSO;152.4400000000;0;0.6500000000;04/01/2021;;0.0000000000;6.4500000000;145.9900000000
HDTB410EK3AA;Toshiba HD CANVIO HDTB410EK3AA 1TB 2.5 USB 3.0;FAEDDE0206;4260557510018;AE;Almacenamiento externo;DDE;Discos duros externos;00610;Toshiba;42.4300000000;100;0.2050000000;;;0.0000000000;6.4500000000;35.9800000000
SP120GBPSDB80SCS;SP SSD Externo Bolt B80 120GB USB Aluminio;FAEDDE0207;4712702658446;AE;Almacenamiento externo;DDE;Discos duros externos;60253;Silicon Power;56.9400000000;1;0.1000000000;;Ultimas unidades;0.0000000000;6.4500000000;50.4900000000
6021512;Intenso HD 6021512 4TB 2.5 USB 3.0 Negro;FAEDDE0210;4034303024728;AE;Almacenamiento externo;DDE;Discos duros externos;04221;INTENSO;94.1500000000;0;0.2500000000;14/01/2019;;0.0000000000;6.4500000000;87.7000000000
HDTB420EK3AA;Toshiba HD CANVIO HDTB420EK3AA 2TB 2.5 USB 3.0 ne;FAEDDE0211;4260557510025;AE;Almacenamiento externo;DDE;Discos duros externos;00610;Toshiba;62.0900000000;0;0.2250000000;02/01/2020;;0.0000000000;6.4500000000;55.6400000000
DTSE9H/16GB;Kingston DataTraveler DTSE9H 16GB USB 2.0 Metal;FAELAP0171;740617198256;AE;Almacenamiento externo;LAP;Lápiz USB;00750;Kingston;3.4400000000;100;0.0150000000;;;0.0000000000;0.2400000000;3.2000000000
SDCZ50-016G-B35;SanDisk SDCZ50-016G-B35 Lápiz USB Cruzer Blade 16G;FAELAP0188;619659000431;AE;Almacenamiento externo;LAP;Lápiz USB;60018;SanDisk;2.8900000000;100;0.0100000000;;;0.0000000000;0.2400000000;2.6500000000
SDCZ50-032G-B35;SanDisk SDCZ50-032G-B35 Lápiz USB Cruzer Blade 32G;FAELAP0189;619659069193;AE;Almacenamiento externo;LAP;Lápiz USB;60018;SanDisk;3.7000000000;100;0.0100000000;;;0.0000000000;0.2400000000;3.4600000000
DT100G3/32GB;Kingston DataTraveler DT100G3 32GB USB 3.0 Negro;FAELAP0229;740617211719;AE;Almacenamiento externo;LAP;Lápiz USB;00750;Kingston;3.8100000000;100;0.0200000000;;;0.0000000000;0.2400000000;3.5700000000
DTIG4/16GB;Kingston DataTraveler DTIG4 16GB USB 3.0 Bco/azul;FAELAP0239;740617220452;AE;Almacenamiento externo;LAP;Lápiz USB;00750;Kingston;2.7200000000;100;0.1000000000;;;0.0000000000;0.2400000000;2.4800000000
DTIG4/32GB;Kingston DataTraveler DTIG4 32GB USB 3.0 Bco/rojo;FAELAP0240;740617220469;AE;Almacenamiento externo;LAP;Lápiz USB;00750;Kingston;3.8300000000;100;0.0200000000;;;0.0000000000;0.2400000000;3.5900000000
SDCZ48-016G-U46;SanDisk SDCZ48-016G-U46 Lápiz USB 3.0 Cruzer 16GB;FAELAP0272;619659102135;AE;Almacenamiento externo;LAP;Lápiz USB;60018;SanDisk;3.3200000000;100;0.0250000000;;;0.0000000000;0.2400000000;3.0800000000
3502460;Intenso 3502460 Lápiz USB Rainbow line 8GB verde;FAELAP0279;4034303008537;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;2.8900000000;0;0.0250000000;14/01/2019;;0.0000000000;0.2400000000;2.6500000000
3502470;Intenso 3502470 Lápiz USB Rainbow line 16GB Negro;FAELAP0280;4034303010011;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;4.0400000000;48;0.0250000000;;;0.0000000000;0.2400000000;3.8000000000
3502480;Intenso 3502480 Lápiz USB Rainbow line 32GB Transp;FAELAP0281;4034303015245;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;3.9200000000;40;0.0250000000;;;0.0000000000;0.2400000000;3.6800000000
3502490;Intenso 3502490 Lápiz USB Rainbow line 64GB Naranj;FAELAP0282;4034303015924;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;5.5200000000;0;0.0250000000;14/01/2019;;0.0000000000;0.2400000000;5.2800000000
3503460;Intenso 3503460 Lápiz USB Basic line 8GB;FAELAP0284;4034303009411;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;2.9900000000;0;0.0300000000;24/01/2019;;0.0000000000;0.2400000000;2.7500000000
3503470;Intenso 3503470 Lápiz USB Basic line 16GB;FAELAP0285;4034303015368;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;2.9900000000;0;0.0300000000;14/01/2019;;0.0000000000;0.2400000000;2.7500000000
3521461;Intenso 3521461 Lápiz USB Alu line 8GB Antracita;FAELAP0286;4034303016259;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;2.8100000000;0;0.0200000000;14/01/2019;;0.0000000000;0.2400000000;2.5700000000
3521471;Intenso 3521471 Lápiz USB Alu line 16GB Antracita;FAELAP0287;4034303016334;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;3.4300000000;12;0.0200000000;;;0.0000000000;0.2400000000;3.1900000000
3521481;Intenso 3521481 Lápiz USB Alu line 32GB Antracita;FAELAP0288;4034303016419;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;3.5100000000;0;0.0250000000;02/01/2020;;0.0000000000;0.2400000000;3.2700000000
3521491;Intenso 3521491 Lápiz USB Alu line 64GB Antracita;FAELAP0289;4034303016471;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;5.6600000000;0;0.0200000000;14/01/2019;;0.0000000000;0.2400000000;5.4200000000
3523460;Intenso 3523460 Lápiz USB+micro mobile line 8GB;FAELAP0290;4034303019038;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;3.3600000000;0;0.0200000000;14/01/2019;;0.0000000000;0.2400000000;3.1200000000
3523470;Intenso 3523470 Lápiz USB+micro mobile line 16GB;FAELAP0291;4034303019052;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;3.8700000000;0;0.0200000000;14/01/2019;;0.0000000000;0.2400000000;3.6300000000
3523480;Intenso 3523480 Lápiz USB+micro mobile line 32GB;FAELAP0292;4034303019472;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;4.5900000000;0;0.0300000000;14/01/2019;;0.0000000000;0.2400000000;4.3500000000
3531470;Intenso 3531470 Lápiz USB 3.0 Ultra line 16GB;FAELAP0293;4034303015634;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;3.6600000000;31;0.0250000000;;;0.0000000000;0.2400000000;3.4200000000
3531480;Intenso 3531480 Lápiz USB 3.0 Ultra line 32GB;FAELAP0294;4034303015658;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;4.4700000000;65;0.0200000000;;;0.0000000000;0.2400000000;4.2300000000
3531490;Intenso 3531490 Lápiz USB 3.0 Ultra line 64GB;FAELAP0295;4034303016532;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;6.8300000000;19;0.0250000000;14/01/2019;;0.0000000000;0.2400000000;6.5900000000
3531491;Intenso 3531491 Lápiz USB 3.0 Ultra line 128GB;FAELAP0296;4034303017102;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;15.1400000000;0;0.0250000000;14/01/2019;;0.0000000000;0.2400000000;14.9000000000
3511460;Intenso 3511460 Lápiz USB Business line 8GB;FAELAP0297;4034303020201;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;3.2300000000;0;0.0250000000;14/01/2019;;0.0000000000;0.2400000000;2.9900000000
3511470;Intenso 3511470 Lápiz USB Business line 16GB;FAELAP0298;4034303020232;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;3.4900000000;35;0.0250000000;;;0.0000000000;0.2400000000;3.2500000000
3511480;Intenso 3511480 Lápiz USB Business line 32GB;FAELAP0299;4034303020263;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;3.8600000000;42;0.0250000000;02/01/2020;;0.0000000000;0.2400000000;3.6200000000
DTSE9H/32GB;Kingston DataTraveler DTSE9H 32GB USB 2.0 Metal;FAELAP0300;740617206395;AE;Almacenamiento externo;LAP;Lápiz USB;00750;Kingston;4.5800000000;100;0.1000000000;;;0.0000000000;0.2400000000;4.3400000000
DT100G3/16GB;Kingston DataTraveler DT100G3 16GB USB 3.0 Negro;FAELAP0303;740617211702;AE;Almacenamiento externo;LAP;Lápiz USB;00750;Kingston;2.7200000000;97;0.1000000000;;;0.0000000000;0.2400000000;2.4800000000
DT100G3/64GB;Kingston DataTraveler DT100G3 64GB USB 3.0 Negro;FAELAP0304;740617211726;AE;Almacenamiento externo;LAP;Lápiz USB;00750;Kingston;7.9500000000;54;0.0200000000;;;0.0000000000;0.2400000000;7.7100000000
SDCZ48-032G-U46;SanDisk SDCZ48-032G-U46 Lápiz USB 3.0 Cruzer 32GB;FAELAP0324;619659102166;AE;Almacenamiento externo;LAP;Lápiz USB;60018;SanDisk;4.4900000000;100;0.1000000000;;;0.0000000000;0.2400000000;4.2500000000
SDCZ48-064G-U46;SanDisk SDCZ48-064G-U46 Lápiz USB 3.0 Cruzer 64GB;FAELAP0325;619659102197;AE;Almacenamiento externo;LAP;Lápiz USB;60018;SanDisk;7.9000000000;100;0.0200000000;;;0.0000000000;0.2400000000;7.6600000000
DTDUO3/16GB;Kingston DataTraveler DTDUO3/16GB Micro USB 3.0;FAELAP0342;740617230734;AE;Almacenamiento externo;LAP;Lápiz USB;00750;Kingston;5.0000000000;36;0.0300000000;;;0.0000000000;0.2400000000;4.7600000000
DTDUO3/32GB;Kingston DataTraveler DTDUO3/32GB Micro USB 3.0;FAELAP0343;740617230789;AE;Almacenamiento externo;LAP;Lápiz USB;00750;Kingston;7.0900000000;47;0.1000000000;;;0.0000000000;0.2400000000;6.8500000000
3524470;Intenso 3524470 Lápiz USB+micro Mobile Line 16GB;FAELAP0345;4034303020973;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;6.2800000000;8;0.0150000000;;Ultimas unidades;0.0000000000;0.2400000000;6.0400000000
3503480;Intenso 3503480 Lápiz USB Basic line 32GB;FAELAP0351;4034303020447;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;4.0500000000;82;0.1000000000;;;0.0000000000;0.2400000000;3.8100000000
3533470;Intenso 3533470 Lápiz USB 3.0 Speed line 16GB;FAELAP0355;4034303022120;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;3.8800000000;21;0.1000000000;;;0.0000000000;0.2400000000;3.6400000000
3533480;Intenso 3533480 Lápiz USB 3.0 Speed line 32GB;FAELAP0356;4034303022151;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;3.9900000000;100;0.1000000000;;;0.0000000000;0.2400000000;3.7500000000
3533490;Intenso 3533490 Lápiz USB 3.0 Speed line 64GB;FAELAP0357;4034303022038;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;6.3300000000;5;0.1000000000;14/01/2019;;0.0000000000;0.2400000000;6.0900000000
3533491;Intenso 3533491 Lápiz USB 3.0 Speed line 128GB;FAELAP0358;4034303022069;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;14.1100000000;0;0.1000000000;14/01/2019;;0.0000000000;0.2400000000;13.8700000000
3533492;Intenso 3533492 Lápiz USB 3.0 Speed line 256GB;FAELAP0359;4034303022090;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;24.5300000000;0;0.1000000000;14/01/2019;;0.0000000000;0.2400000000;24.2900000000
THN-U202W0160E4;Toshiba Lápiz usb 16GB blanco HAYABUSA U202;FAELAP0364;4047999400110;AE;Almacenamiento externo;LAP;Lápiz USB;00610;Toshiba;3.0800000000;100;0.0350000000;;;0.0000000000;0.2400000000;2.8400000000
THN-U202L0160E4;Toshiba Lápiz usb 16GB azul agua HAYABUSA U202;FAELAP0365;4047999400165;AE;Almacenamiento externo;LAP;Lápiz USB;00610;Toshiba;3.2500000000;100;0.1000000000;;;0.0000000000;0.2400000000;3.0100000000
DTDUO3/64GB;Kingston DataTraveler DTDUO3/64GB Micro USB 3.0;FAELAP0374;740617230833;AE;Almacenamiento externo;LAP;Lápiz USB;00750;Kingston;13.3300000000;0;0.1000000000;07/01/2019;;0.0000000000;0.2400000000;13.0900000000
DT50/16GB;Kingston DataTraveler DT50 16GB USB 3.1 Verde;FAELAP0379;740617255638;AE;Almacenamiento externo;LAP;Lápiz USB;00750;Kingston;2.9300000000;89;0.1000000000;;;0.0000000000;0.2400000000;2.6900000000
DT50/32GB;Kingston DataTraveler DT50 32GB USB 3.1 Rojo;FAELAP0380;740617255690;AE;Almacenamiento externo;LAP;Lápiz USB;00750;Kingston;3.9300000000;100;0.1000000000;;;0.0000000000;0.2400000000;3.6900000000
DT50/64GB;Kingston DataTraveler DT50 64GB USB 3.1 Azul;FAELAP0381;740617255751;AE;Almacenamiento externo;LAP;Lápiz USB;00750;Kingston;9.0000000000;96;0.1000000000;;;0.0000000000;0.2400000000;8.7600000000
DT50/128GB;Kingston DataTraveler DT50 128GB USB 3.0 Negro;FAELAP0382;740617255812;AE;Almacenamiento externo;LAP;Lápiz USB;00750;Kingston;16.1500000000;78;0.1000000000;;;0.0000000000;0.2400000000;15.9100000000
SP008GBUF2U02V1K;SP U02 Lápiz USB USB 2.0 8GB Negro;FAELAP0383;4712702646405;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;3.7300000000;0;0.0120000000;;;0.0000000000;0.2400000000;3.4900000000
SP032GBUF2U02V1K;SP U02 Lápiz USB USB 2.0 32GB Negro;FAELAP0385;4712702646429;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;5.8900000000;4;0.0120000000;;;0.0000000000;0.2400000000;5.6500000000
SP008GBUF2U03V1K;SP U03 Lápiz USB USB 2.0 8GBNegro;FAELAP0386;4712702626551;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;3.9900000000;9;0.0120000000;;;0.0000000000;0.2400000000;3.7500000000
SP016GBUF2U03V1K;SP U03 Lápiz USB USB 2.0 16GB Negro;FAELAP0387;4712702626568;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;3.8300000000;5;0.0120000000;;;0.0000000000;0.2400000000;3.5900000000
SP032GBUF2U03V1K;SP U03 Lápiz USB USB 2.0 32GB Negro;FAELAP0388;4712702626575;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;6.4300000000;3;0.0120000000;;;0.0000000000;0.2400000000;6.1900000000
SP008GBUF2X21V1K;SP X21 Lápiz USB Micro USB 2.0 8GB OTG;FAELAP0390;4712702637359;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;5.7300000000;2;0.0120000000;;;0.0000000000;0.2400000000;5.4900000000
SP032GBUF2X21V1K;SP X21 Lápiz USB Micro USB 2.0 32GB OTG;FAELAP0392;4712702637373;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;11.0900000000;0;0.0120000000;;;0.0000000000;0.2400000000;10.8500000000
SDDD2-064G-GAM46;Sandisk SDDD2-064G-GAM46 Lápiz USB Dual Drive 64GB;FAELAP0397;619659143503;AE;Almacenamiento externo;LAP;Lápiz USB;60018;SanDisk;11.7400000000;100;0.1000000000;;Ultimas unidades;0.0000000000;0.2400000000;11.5000000000
SDCZ73-016G-G46;SanDisk SDCZ73-016G-G46 Lápiz USB 3.0 Flair 16GB;FAELAP0398;619659136680;AE;Almacenamiento externo;LAP;Lápiz USB;60018;SanDisk;3.5200000000;100;0.1500000000;;;0.0000000000;0.2400000000;3.2800000000
DTEG2/32GB;Kingston DataTraveler DTEG2/32GB USB 3.1 Negro;FAELAP0399;740617266474;AE;Almacenamiento externo;LAP;Lápiz USB;00750;Kingston;13.9000000000;8;0.1000000000;;;0.0000000000;0.2400000000;13.6600000000
DTEG2/64GB;Kingston DataTraveler DTEG2/64GB USB 3.1 Negro;FAELAP0400;740617266535;AE;Almacenamiento externo;LAP;Lápiz USB;00750;Kingston;20.6000000000;4;0.1000000000;;;0.0000000000;0.2400000000;20.3600000000
THN-U203W0320E4;Toshiba Lápiz usb 32GB blanco YAMABIKO U203;FAELAP0402;4047999400233;AE;Almacenamiento externo;LAP;Lápiz USB;00610;Toshiba;4.4600000000;100;0.1000000000;07/01/2019;;0.0000000000;0.2400000000;4.2200000000
SP032GBLU3Z50V1S;SP Z50 Lápiz USB 3.1 32GB OTG Lightning;FAELAP0403;4712702650686;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;25.8300000000;3;0.0120000000;;;0.0000000000;0.2400000000;25.5900000000
SP064GBLU3Z50V1S;SP Z50 Lápiz USB 3.1 64GB OTG Lightning;FAELAP0404;4712702650693;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;35.0900000000;1;0.0300000000;;;0.0000000000;0.2400000000;34.8500000000
SP032GBUC3C50V1K;SP C50 Lápiz USB 3.1 32GB Type-C+microUSB;FAELAP0405;4712702658613;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;16.0400000000;0;0.0120000000;;Encargo;7.0000000000;0.2400000000;15.8000000000
SP016GBUC3C80V1S;SP C80 Lápiz USB 3.1 16GB Type-C OTG Metálico;FAELAP0407;4712702644814;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;9.0900000000;5;0.0120000000;;;0.0000000000;0.2400000000;8.8500000000
SP032GBUC3C80V1S;SP C80 Lápiz USB 3.1 32GB Type-C OTG Metálico;FAELAP0408;4712702644821;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;12.3900000000;6;0.0120000000;;;0.0000000000;0.2400000000;12.1500000000
SP064GBUC3C80V1S;SP C80 Lápiz USB 3.1 64GB Type-C OTG Metálico;FAELAP0409;4712702644838;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;23.3300000000;5;0.0120000000;;;0.0000000000;0.2400000000;23.0900000000
SP016GBUF3B50V1R;SP Blaze B50 Lápiz USB 3.1 16GB Rojo;FAELAP0410;4712702644166;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;4.2300000000;0;0.0120000000;;;0.0000000000;0.2400000000;3.9900000000
SP064GBUF3B50V1R;SP Blaze B50 Lápiz USB 3.1 64GB Rojo;FAELAP0412;4712702644180;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;12.8400000000;0;0.0120000000;;;0.0000000000;0.2400000000;12.6000000000
SP016GBUF3B31V1U;SP Blaze B31 Lápiz USB 3.1 16GB Púrpura;FAELAP0413;4712702642278;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;4.5300000000;2;0.0120000000;;;0.0000000000;0.2400000000;4.2900000000
SP016GBUF3B21V1K;SP Blaze B21 Lápiz USB 3.1 16GB Negro;FAELAP0416;4712702649024;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;6.0300000000;1;0.0120000000;;Ultimas unidades;0.0000000000;0.2400000000;5.7900000000
SP008GBUF2835V1B;SP Touch 835 Lápiz USB 2.0 8GB Azul;FAELAP0419;4712702623086;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;5.2100000000;2;0.0120000000;;;0.0000000000;0.2400000000;4.9700000000
SP016GBUF2835V1B;SP Touch 835 Lápiz USB 2.0 16GB Azul;FAELAP0420;4712702623093;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;4.3300000000;2;0.0120000000;;Ultimas unidades;0.0000000000;0.2400000000;4.0900000000
SP032GBUF2835V1B;SP Touch 835 Lápiz USB 2.0 32GB Azul;FAELAP0421;4712702626261;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;5.6300000000;20;0.0120000000;;Ultimas unidades;0.0000000000;0.2400000000;5.3900000000
SP016GBUF3B05V1D;SP Blaze B05 Lápiz USB 3.1 16GB Azul;FAELAP0422;4712702632422;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;4.4400000000;2;0.0120000000;;;0.0000000000;0.2400000000;4.2000000000
SP032GBUF3B05V1D;SP Blaze B05 Lápiz USB 3.1 32GB Azul;FAELAP0423;4712702632439;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;5.6300000000;10;0.0120000000;;;0.0000000000;0.2400000000;5.3900000000
SP064GBUF3B05V1D;SP Blaze B05 Lápiz USB 3.1 64GB Azul;FAELAP0424;4712702632446;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;9.4900000000;22;0.0120000000;;;0.0000000000;0.2400000000;9.2500000000
SP008GBUF3J06V1D;SP Jewel J06 Lápiz USB 3.1 8GB Azul;FAELAP0425;4712702636291;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;5.4300000000;10;0.0120000000;;;0.0000000000;0.2400000000;5.1900000000
SP016GBUF3J06V1D;SP Jewel J06 Lápiz USB 3.1 16GB Azul;FAELAP0426;4712702636307;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;5.3300000000;10;0.0120000000;07/01/2019;;0.0000000000;0.2400000000;5.0900000000
SP032GBUF3J06V1D;SP Jewel J06 Lápiz USB 3.1 32GB Azul;FAELAP0427;4712702636314;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;6.6300000000;5;0.0120000000;07/01/2019;;0.0000000000;0.2400000000;6.3900000000
SP008GBUF3J80V1T;SP Jewel J80 Lápiz USB 3.1 8GB Titanio;FAELAP0428;4712702638134;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;6.4300000000;8;0.0120000000;;;0.0000000000;0.2400000000;6.1900000000
SP032GBUF3J80V1T;SP Jewel J80 Lápiz USB 3.1 32GB Titanio;FAELAP0430;4712702638158;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;8.3300000000;0;0.0120000000;07/01/2019;;0.0000000000;0.2400000000;8.0900000000
SP064GBUF3J80V1T;SP Jewel J80 Lápiz USB 3.1 64GB Titanio;FAELAP0431;4712702638165;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;13.1400000000;3;0.0120000000;;;0.0000000000;0.2400000000;12.9000000000
SP032GBUF3B30V1K;SP Blaze B30 Lápiz USB 3.1 32GB Negro;FAELAP0433;4712702632194;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;5.7300000000;3;0.0120000000;;Ultimas unidades;0.0000000000;0.2400000000;5.4900000000
SP064GBUF3B30V1K;SP Blaze B30 Lápiz USB 3.1 64GB Negro;FAELAP0434;4712702632200;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;10.5400000000;8;0.0120000000;;;0.0000000000;0.2400000000;10.3000000000
CBPEN001;Callate La Boca Lapiz USB 16GB Furgo;FAELAP0436;8436557686985;AE;Almacenamiento externo;LAP;Lápiz USB;04265;CALLATE LA BOCA;11.5800000000;24;0.1250000000;;;0.0000000000;0.2400000000;11.3400000000
MRPEN001;MR Wonderful Lapiz USB 16GB Cupcake;FAELAP0438;8436557684066;AE;Almacenamiento externo;LAP;Lápiz USB;04270;MR WONDERFUL;11.5800000000;0;0.1250000000;08/01/2019;;0.0000000000;0.2400000000;11.3400000000
3535580;Intenso 3535580 Lápiz USB 3.0 iMobile 32G+Lightnin;FAELAP0441;4034303025732;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;27.3500000000;1;0.1000000000;14/01/2019;;0.0000000000;0.2400000000;27.1100000000
3535590;Intenso 3535590 Lápiz USB 3.0 iMobile 64G+Lightnin;FAELAP0442;4034303025763;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;35.1400000000;1;0.1500000000;14/01/2019;;0.0000000000;0.2400000000;34.9000000000
3536470;Intenso 3536470 Lápiz USB 3.0 cMobile 16GB TypeC;FAELAP0443;4034303025022;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;6.9000000000;0;0.1000000000;14/01/2019;;0.0000000000;0.2400000000;6.6600000000
3536480;Intenso 3536480 Lápiz USB 3.0 cMobile 32GB TypeC;FAELAP0444;4034303025053;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;8.1400000000;2;0.0750000000;;Ultimas unidades;0.0000000000;0.2400000000;7.9000000000
3536490;Intenso 3536490 Lápiz USB 3.0 cMobile 64GB TypeC;FAELAP0445;4034303025084;AE;Almacenamiento externo;LAP;Lápiz USB;04221;INTENSO;13.7400000000;1;0.1000000000;;Ultimas unidades;0.0000000000;0.2400000000;13.5000000000
SP128GBUF3B21VSK;SP Blaze B21 Lápiz USB 3.0 128GB Negro;FAELAP0446;4713436121657;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;17.9300000000;2;0.1000000000;;;0.0000000000;0.2400000000;17.6900000000
SP128GBLU3Z50V1S;SP Z50 Lápiz USB 3.1 128GB OTG Lightning;FAELAP0448;4712702650709;AE;Almacenamiento externo;LAP;Lápiz USB;60253;Silicon Power;49.9800000000;0;0.3000000000;;Encargo;7.0000000000;0.2400000000;49.7400000000
DT106/128GB;Kingston DataTraveler DT106 128GB USB 3.1 Negro/Ro;FAELAP0450;740617282573;AE;Almacenamiento externo;LAP;Lápiz USB;00750;Kingston;14.9400000000;41;0.1000000000;;;0.0000000000;0.2400000000;14.7000000000
