"REFFABRICANTE";"TITULO";"CODIGOINTERNO";"EAN/UPC";"CODFAMILIA";"TITULOFAMILIA";"CODSUBFAMILIA";"TITULOSUBFAMILIA";"CODFABRICANTE";"NOMFABRICANTE";"PRECIO";"STOCK";"PESO";"PROXIMA_LLEGADA";"CICLOVIDA";"PLAZOENTREGA";"CANONLPI";"PRECIOSINCANON"
"4542B001";"Canon Cartucho CLI-526M Magenta MG5350";"CCICTO0236";"4960999670041";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"9,8900000000";"0";"0,1400000000";"";"Encargo";"2,0000000000";"0,0000000000";"9,8900000000"
"0617B001";"Canon Cartucho CL-41 Color";"CCICTO0238";"8714574959542";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"16,4000000000";"38";"0,7500000000";"";"";"0,0000000000";"0,0000000000";"16,4000000000"
"2970B001";"Canon Cartucho PG-510 Negro";"CCICTO0243";"4960999617015";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"10,4500000000";"100";"0,0065000000";"";"";"0,0000000000";"0,0000000000";"10,4500000000"
"C13T07934010";"Epson Cartucho T0793 Magenta";"CCICTO0251";"8715946360546";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"12,9900000000";"0";"0,0050000000";"";"Encargo";"2,0000000000";"0,0000000000";"12,9900000000"
"LC985BK";"Brother cartucho negro DCP-J125/MFC-J220";"CCICTO0256";"5014047561931";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"12,2500000000";"0";"0,0700000000";"";"Encargo";"3,0000000000";"0,0000000000";"12,2500000000"
"C9352AE";"HP no.22 Cartucho Color C9352AE PSC 1410";"CCICTO0262";"884962780787";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"18,7500000000";"10";"0,0450000000";"18/06/2018";"";"0,0000000000";"0,0000000000";"18,7500000000"
"CB335EE";"HP 350 CB335EE cartucho negro Officejet/Photosmart";"CCICTO0264";"884962780589";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"14,4000000000";"7";"0,1000000000";"18/06/2018";"";"0,0000000000";"0,0000000000";"14,4000000000"
"CC643EE";"HP 300 CC643EE cartucho tricolor Deskjet/Photosmar";"CCICTO0265";"884962780497";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"14,6000000000";"30";"0,0550000000";"";"";"0,0000000000";"0,0000000000";"14,6000000000"
"PC75";"BROTHER Cartucho + Bobina Fax T104/106";"CCICTO0275";"4977766630702";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"15,6500000000";"0";"0,3000000000";"";"Encargo";"3,0000000000";"0,0000000000";"15,6500000000"
"C13T07144012";"Epson Cartucho T0714 Amarillo";"CCICTO0278";"8715946624549";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"8,6000000000";"53";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"8,6000000000"
"CB336EE";"HP CB336EE 350XL cartucho tinta negro Offic./PhotS";"CCICTO0279";"884962780596";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"33,9000000000";"3";"0,0800000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"33,9000000000"
"C9351AE";"HP no.21 Cartucho Negro C9351AE PSC 1410";"CCICTO0281";"884962780749";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"13,6900000000";"31";"0,0600000000";"18/06/2018";"";"0,0000000000";"0,0000000000";"13,6900000000"
"C9351CE";"HP 21XL C9351CE cartucho negro Deskjet/Officejet";"CCICTO0283";"884962780763";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"22,8000000000";"10";"0,0700000000";"";"";"0,0000000000";"0,0000000000";"22,8000000000"
"LC1100BK";"Brother LC1100BK cartucho tinta negro";"CCICTO0300";"4977766659680";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"13,9000000000";"13";"0,0650000000";"";"";"0,0000000000";"0,0000000000";"13,9000000000"
"CC653AE";"HP 901 CC653AE cartucho negro Officejet";"CCICTO0304";"884962769669";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"11,4900000000";"18";"0,0500000000";"";"";"0,0000000000";"0,0000000000";"11,4900000000"
"C9392AE";"HP C9392AE 88XL cartucho tinta magenta Officejet";"CCICTO0309";"882780155169";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"24,0700000000";"0";"0,0080000000";"";"Encargo";"2,0000000000";"0,0000000000";"24,0700000000"
"CB316E";"HP Cartucho Negro 364 - CB316E 250 PAGINAS";"CCICTO0310";"883585705023";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"8,8000000000";"9";"0,0450000000";"";"";"0,0000000000";"0,0000000000";"8,8000000000"
"CH564EE";"HP CH564EE cartucho Tricolor Deskjet HP301XL";"CCICTO0314";"884962894545";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"19,1900000000";"100";"0,0650000000";"";"";"0,0000000000";"0,0000000000";"19,1900000000"
"2971B001";"Canon Cartucho CL-513 Color";"CCICTO0317";"4960999617022";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"17,5900000000";"100";"0,0700000000";"";"";"0,0000000000";"0,0000000000";"17,5900000000"
"0615B043";"Canon Cartucho Multipack PG-40/CL41";"CCICTO0325";"8714574552576";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"27,9300000000";"40";"0,3500000000";"";"";"0,0000000000";"0,0000000000";"27,9300000000"
"C9391AE";"HP C9391AE 88XL cartucho tinta cian Oficejet";"CCICTO0328";"882780155152";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"24,2900000000";"0";"0,0600000000";"";"Encargo";"2,0000000000";"0,0000000000";"24,2900000000"
"CB324EE";"HP 364XL CB324EE cartucho magenta alta capacidad";"CCICTO0330";"883585705986";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"15,4900000000";"10";"0,0450000000";"";"";"0,0000000000";"0,0000000000";"15,4900000000"
"0615B001";"Canon Cartucho PG-40 Negro";"CCICTO0331";"4960999641447";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"13,3100000000";"76";"0,0750000000";"";"";"0,0000000000";"0,0000000000";"13,3100000000"
"4540B001";"Canon Cartucho CLI-526BK Negro MG5350/IP4850";"CCICTO0332";"8714574554297";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"9,8900000000";"0";"0,0350000000";"";"Encargo";"2,0000000000";"0,0000000000";"9,8900000000"
"C8765EE";"HP no.338 Cartucho Negro C8765EE PSC 2355 (11ML)";"CCICTO0337";"884962780886";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"22,5000000000";"7";"0,0650000000";"";"";"0,0000000000";"0,0000000000";"22,5000000000"
"C13T07134012";"Epson Cartucho T0713 Magenta";"CCICTO0349";"8715946624532";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"8,6000000000";"94";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"8,6000000000"
"C13T07124012";"Epson Cartucho T0712 Cian";"CCICTO0350";"8715946624501";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"8,6000000000";"40";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"8,6000000000"
"C13T08944011";"Epson Cartucho T0894 Amarillo";"CCICTO0351";"8715946493046";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"5,2000000000";"1";"0,0400000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"5,2000000000"
"LC1240VALBP";"Brother Kit cartuchos LC1240VALBP";"CCICTO0357";"5014047562396";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"46,5500000000";"8";"0,2250000000";"";"";"0,0000000000";"0,0000000000";"46,5500000000"
"CN045A";"HP no.950XL Cartucho Negro CN045A Office. Pro 8600";"CCICTO0365";"886111748969";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"25,5500000000";"29";"0,1400000000";"18/06/2018";"";"0,0000000000";"0,0000000000";"25,5500000000"
"CN046A";"HP no.951XL Cartucho Cyan CN046A Office. Pro 8600";"CCICTO0366";"886111615285";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"19,4900000000";"16";"0,1500000000";"18/06/2018";"";"0,0000000000";"0,0000000000";"19,4900000000"
"CN047A";"HP no.951XL Cartucho Magen CN047A Office. Pro 8600";"CCICTO0367";"886111615292";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"19,0500000000";"24";"0,1500000000";"";"";"0,0000000000";"0,0000000000";"19,0500000000"
"CN048A";"HP no.951XL Cartucho Amari CN048A Office. Pro 8600";"CCICTO0368";"886111615308";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"19,9000000000";"17";"0,0800000000";"";"";"0,0000000000";"0,0000000000";"19,9000000000"
"5225B006";"Canon Cartucho Multipack PG-540/CL541";"CCICTO0374";"8714574572628";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"24,7100000000";"100";"0,1350000000";"";"";"0,0000000000";"0,0000000000";"24,7100000000"
"LC127XLVALBP";"Brother pack 4 cartuchos LC127XLVALBP(Ne,Am,Ci,Ma)";"CCICTO0379";"5014047563430";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"60,3000000000";"1";"0,2500000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"60,3000000000"
"LC127XLBKBP";"Brother Cartucho LC127XLBKBP Negro Blister";"CCICTO0383";"5014047563379";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"20,9900000000";"0";"0,0900000000";"";"Encargo";"3,0000000000";"0,0000000000";"20,9900000000"
"LC123BKBP";"Brother Cartucho LC123BKBP Negro Blister";"CCICTO0384";"5014047563041";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"15,8500000000";"25";"0,0750000000";"";"";"0,0000000000";"0,0000000000";"15,8500000000"
"LC123CBP";"Brother Cartucho LC123CBP Cian Blister";"CCICTO0385";"5014047563072";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"10,1500000000";"5";"0,0600000000";"18/06/2018";"";"0,0000000000";"0,0000000000";"10,1500000000"
"LC123MBP";"Brother Cartucho LC123MBP Magenta Blister";"CCICTO0386";"5014047563102";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"10,1000000000";"2";"0,2000000000";"18/06/2018";"";"0,0000000000";"0,0000000000";"10,1000000000"
"LC123YBP";"Brother Cartucho LC123YBP Amarillo Blister";"CCICTO0387";"5014047563133";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"10,1000000000";"6";"0,0550000000";"";"";"0,0000000000";"0,0000000000";"10,1000000000"
"LC123VALBP";"Brother Pack 4 cartuchos LC123VALBP(Ne,Am,Ci,Ma)";"CCICTO0388";"5014047563225";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"44,3500000000";"0";"0,2000000000";"18/06/2018";"";"0,0000000000";"0,0000000000";"44,3500000000"
"C13T18014012";"Epson Cartucho T1801 Negro";"CCICTO0389";"8715946625102";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"7,4000000000";"14";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"7,4000000000"
"C13T18024012";"Epson Cartucho T1802 Cian";"CCICTO0390";"8715946625133";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"6,1100000000";"14";"0,1000000000";"";"";"0,0000000000";"0,0000000000";"6,1100000000"
"C13T18034012";"Epson Cartucho T1803 Magenta";"CCICTO0391";"8715946625140";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"5,8000000000";"33";"0,0350000000";"";"";"0,0000000000";"0,0000000000";"5,8000000000"
"C13T18044012";"Epson Cartucho T1804 Amarillo";"CCICTO0392";"8715946625164";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"6,1100000000";"8";"0,0350000000";"";"";"0,0000000000";"0,0000000000";"6,1100000000"
"C13T18064012";"Epson Cartucho MultiPack T18";"CCICTO0393";"8715946625188";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"24,0000000000";"24";"0,1150000000";"";"";"0,0000000000";"0,0000000000";"24,0000000000"
"CN053AE";"HP 932XL Cartucho Negro CN053AE Officejet 6100-700";"CCICTO0399";"886111749010";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"23,1000000000";"13";"0,0850000000";"";"";"0,0000000000";"0,0000000000";"23,1000000000"
"4543B006";"Canon Cartucho CLI-526Y Amarillo MG5150";"CCICTO0406";"8714574554358";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"9,8900000000";"0";"0,0350000000";"";"Encargo";"7,0000000000";"0,0000000000";"9,8900000000"
"C13T18144012";"Epson Cartucho T1814XL Amarillo";"CCICTO0412";"8715946625263";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"10,2000000000";"16";"0,0350000000";"";"";"0,0000000000";"0,0000000000";"10,2000000000"
"C13T18134012";"Epson Cartucho T1813XL Magenta";"CCICTO0413";"8715946625249";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"10,9000000000";"5";"0,0350000000";"";"";"0,0000000000";"0,0000000000";"10,9000000000"
"C13T18124012";"Epson Cartucho T1812XL Cian";"CCICTO0414";"8715946625225";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"10,9000000000";"8";"0,0200000000";"";"";"0,0000000000";"0,0000000000";"10,9000000000"
"C13T18114012";"Epson Cartucho T1811XL Negro";"CCICTO0415";"8715946625201";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"14,0600000000";"12";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"14,0600000000"
"C13T16364012";"Epson Cartucho MultiPack T16XL";"CCICTO0420";"8715946625065";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"46,9200000000";"0";"0,1300000000";"";"Encargo";"5,0000000000";"0,0000000000";"46,9200000000"
"C13T16264012";"Epson Cartucho Multipack T16";"CCICTO0423";"8715946624969";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"25,7200000000";"19";"0,0500000000";"";"";"0,0000000000";"0,0000000000";"25,7200000000"
"LC121YBP";"Brother Cartucho LC121YBP Amarillo Blister";"CCICTO0429";"5014047566325";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"6,9900000000";"7";"0,0600000000";"";"";"0,0000000000";"0,0000000000";"6,9900000000"
"LC121MBP";"Brother Cartucho LC121MBP Magenta Blister";"CCICTO0430";"5014047566295";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"6,9900000000";"2";"0,0600000000";"";"";"0,0000000000";"0,0000000000";"6,9900000000"
"LC121CMP";"Brother Cartucho LC121CBP Cyan Blister";"CCICTO0431";"5014047566264";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"7,0500000000";"1";"0,0600000000";"21/06/2018";"";"0,0000000000";"0,0000000000";"7,0500000000"
"LC121BKBP";"Brother Cartucho LC121BKBP Negro Blister";"CCICTO0432";"5014047566356";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"11,7000000000";"7";"0,0700000000";"";"";"0,0000000000";"0,0000000000";"11,7000000000"
"8287B001";"Canon Cartucho PG-545 Negro";"CCICTO0443";"4960999974507";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"10,2500000000";"100";"0,0250000000";"";"";"0,0000000000";"0,0000000000";"10,2500000000"
"5225B005";"Canon Cartucho PG-540 Negro";"CCICTO0449";"8714574572536";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"11,5000000000";"100";"0,0080000000";"";"";"0,0000000000";"0,0000000000";"11,5000000000"
"6431B001";"Canon Cartucho PGI-550PGBK XL Negro";"CCICTO0450";"8714574584287";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"11,8200000000";"90";"0,0500000000";"";"";"0,0000000000";"0,0000000000";"11,8200000000"
"6446B001";"Canon Cartucho CLI-551Y XL Amarillo";"CCICTO0451";"4960999904917";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"11,6000000000";"100";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"11,6000000000"
"6445B001";"Canon Cartucho CLI-551M XL Magenta";"CCICTO0452";"4960999904924";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"11,6000000000";"100";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"11,6000000000"
"6444B001";"Canon Cartucho CLI-551C XL Cian";"CCICTO0453";"4960999904931";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"11,6000000000";"100";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"11,6000000000"
"6443B001";"Canon Cartucho CLI-551BK XL Negro";"CCICTO0454";"4960999904948";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"11,6700000000";"100";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"11,6700000000"
"5222B004";"Canon Cartucho PG-540XL Negro MG2250 Blister";"CCICTO0455";"8714574572543";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"17,0100000000";"100";"0,0850000000";"";"";"0,0000000000";"0,0000000000";"17,0100000000"
"CN637";"HP Multipack 1x300 Negro + 1x300 Color CN637";"CCICTO0458";"884962770160";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"23,5900000000";"42";"0,1100000000";"";"";"0,0000000000";"0,0000000000";"23,5900000000"
"C13T18164012";"Epson Cartucho Multipack T18XL";"CCICTO0459";"8715946625287";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"44,9000000000";"17";"0,1300000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"44,9000000000"
"C13T12954012";"Epson Cartucho MultiPack T1295";"CCICTO0461";"8715946624761";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"42,6400000000";"8";"0,1400000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"42,6400000000"
"2970B010";"Canon Cartucho MultiPack PG-510/CL511";"CCICTO0463";"4960999974231";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"22,3700000000";"100";"0,1200000000";"";"";"0,0000000000";"0,0000000000";"22,3700000000"
"LC129XLBKBP";"Brother cartucho negro MFCJ6720DW LC129XLBKBP";"CCICTO0464";"5014047566448";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"21,6000000000";"3";"0,1000000000";"";"";"0,0000000000";"0,0000000000";"21,6000000000"
"LC121VALBP";"Brother Pack 4 cartuchos LC121VALBP(Ne,Am,Ci,Ma)";"CCICTO0465";"5014047566233";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"32,0000000000";"3";"0,2050000000";"";"";"0,0000000000";"0,0000000000";"32,0000000000"
"8286B004";"Canon Cartucho PG-545XL  Blister";"CCICTO0466";"8714574605470";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"14,6800000000";"100";"0,0750000000";"";"";"0,0000000000";"0,0000000000";"14,6800000000"
"LC129XLVALBP";"Brother Pack 4 cartuchos LC129XLVALBP(Ne,Am,Ci,Ma)";"CCICTO0469";"5014047566677";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"60,5000000000";"6";"0,2950000000";"";"";"0,0000000000";"0,0000000000";"60,5000000000"
"5226B005";"Canon Cartucho CL-541XL Color";"CCICTO0470";"8714574572598";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"17,1700000000";"100";"0,0900000000";"";"";"0,0000000000";"0,0000000000";"17,1700000000"
"5227B005";"Canon Cartucho CL-541 Color";"CCICTO0471";"8714574572581";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"14,7200000000";"100";"0,0850000000";"";"";"0,0000000000";"0,0000000000";"14,7200000000"
"C13T08074011";"Epson Cartucho MultiPack T0807";"CCICTO0473";"8715946494173";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"56,6000000000";"8";"0,2000000000";"";"";"0,0000000000";"0,0000000000";"56,6000000000"
"LC223BKBP";"Brother Cartucho LC223BKB Negro DCP4120DW 550 pag.";"CCICTO0477";"5014047566738";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"14,5500000000";"13";"0,1000000000";"18/06/2018";"";"0,0000000000";"0,0000000000";"14,5500000000"
"LC223CBP";"Brother Cartucho LC223CBP Cyan DCP4120DW 550 pag.";"CCICTO0478";"5014047566769";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"9,3500000000";"21";"0,0600000000";"";"";"0,0000000000";"0,0000000000";"9,3500000000"
"LC223MBP";"Brother Cartucho LC223MBP Magenta DCP4120DW 550 p.";"CCICTO0479";"5014047566790";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"9,5000000000";"5";"0,1000000000";"18/06/2018";"";"0,0000000000";"0,0000000000";"9,5000000000"
"LC223YBP";"Brother Cartucho LC223YBP Yellow DCP4120DW 550 pg.";"CCICTO0480";"5014047566820";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"9,3500000000";"3";"0,1000000000";"18/06/2018";"";"0,0000000000";"0,0000000000";"9,3500000000"
"5222B005";"Canon Cartucho PG-540XL Negro";"CCICTO0483";"8714574572550";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"16,9400000000";"48";"0,0850000000";"20/06/2018";"Ultimas unidades";"0,0000000000";"0,0000000000";"16,9400000000"
